Economy,Year,Ease of doing business score (DB17-20 methodology),Score-Starting a business,Starting a Business - Procedures - Men (number),Starting a Business - Time - Men (days),Starting a Business - Cost - Men (% of income per capita),Starting a Business - Procedures - Women (number),Starting a Business - Time - Women (days),Starting a Business - Cost - Women (% of income per capita),Starting a Business - Paid-in Minimum capital (% of income per capita),Score-Dealing with construction permits (DB16-20 methodology),Score-Dealing with construction permits (DB06-15 methodology),Dealing with Construction Permits - Procedures (number),Dealing with Construction Permits - Time (days),Dealing with Construction Permits - Cost (% of Warehouse value),Dealing with Construction Permits - Building quality control index (0-15) (DB16-20 methodology),Dealing with Construction Permits - Quality of building regulations index (0-2) (DB16-20 methodology),Dealing with Construction Permits - Quality control before construction index (0-1) (DB16-20 methodology),Dealing with Construction Permits - Quality control during construction index (0-3) (DB16-20 methodology),Dealing with Construction Permits - Quality control after construction index (0-3) (DB16-20 methodology),Dealing with Construction Permits - Liability and insurance regimes index (0-2) (DB16-20 methodology),Dealing with Construction Permits - Professional certifications index (0-4) (DB16-20 methodology),Score-Getting electricity (DB16-20 methodology),Score-Getting electricity (DB10-15 methodology),Getting Electricity - Procedures (number),Getting Electricity - Time (days),Getting Electricity - Cost (% of income per capita),Getting Electricity - Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology),Getting Electricity - Total duration and frequency of outages per customer a year (0-3) (DB16-20 methodology),Getting Electricity - Mechanisms for monitoring outages (0-1) (DB16-20 methodology),Getting Electricity - Mechanisms for restoring service (0-1) (DB16-20 methodology),Getting Electricity - Regulatory monitoring (0-1) (DB16-20 methodology),Getting Electricity - Financial deterrents aimed at limiting outages (0-1) (DB16-20 methodology),Getting Electricity - Communication of tariffs and tariff changes (0-1) (DB16-20 methodology),Getting Electricity - System average interruption duration index (SAIDI) (DB16-20 methodology),Getting Electricity - System average interruption frequency index (SAIFI) (DB16-20 methodology),Getting Electricity - Minimum outage time (in minutes)  (DB16-20 methodology),Getting Electricity - Price of electricity (US cents per kWh) (DB16-20 methodology),Score-Registering property (DB17-20 methodology),Score-Registering property (DB05-15 methodology),Registering Property - Procedures (number),Registering Property - Time (days),Registering Property - Cost (% of property value),Registering Property - Quality of land administration index (0-30) (DB17-20 methodology),Registering Property - Reliability of infrastructure index (0-8) (DB17-20 methodology),Registering Property - Transparency of information index (0-6) (DB17-20 methodology),Registering Property - Geographic coverage index (0-8) (DB17-20 methodology),Registering Property - Land dispute resolution index (0-8) (DB17-20 methodology),Registering Property - Equal access to property rights index (-2-0) (DB17-20 methodology),Score-Getting credit (DB15-20 methodology),Score-Getting credit (DB05-14 methodology),Getting Credit - Strength of legal rights index (0-10) (DB05-14 methodology),Getting Credit - Depth of credit information index (0-6) (DB05-14 methodology),Getting Credit - Getting Credit total score (DB05-14 methodology),Getting Credit - Strength of legal rights index (0-12) (DB15-20 methodology) ,Getting Credit - Depth of credit information index (0-8) (DB15-20 methodology) ,Getting Credit - Getting Credit total score (DB15-20 methodology) ,Getting Credit - Credit registry coverage (% of adults),Getting Credit - Credit bureau coverage (% of adults),Score-Protecting minority investors (DB15-20 methodology),Score-Protecting minority investors (DB06-14 methodology),Protecting Minority Investors - Extent of disclosure index (0-10),Protecting Minority Investors - Extent of director liability index (0-10),Protecting Minority Investors - Ease of shareholder suits index (0-10) (DB06-14 methodology),Protecting Minority Investors - Strength of investor protection index (0-30) (DB06-14 methodology),Protecting Minority Investors - Ease of shareholder suits index (0-10) (DB15-20 methodology) ,Protecting Minority Investors - Extent of shareholder rights index (0-6) (DB15-20 methodology) ,Protecting Minority Investors - Extent of ownership and control index (0-7) (DB15-20 methodology) ,Protecting Minority Investors - Extent of corporate transparency index (0-7) (DB15-20 methodology) ,Protecting Minority Investors - Strength of minority investor protection index (0-50) (DB15-20 methodology) ,Score-Paying taxes (DB17-20 methodology),Score-Paying taxes (DB06-16 methodology),Paying Taxes - Payments (number per year),Paying Taxes - Time (hours per year),Paying Taxes - Total tax and contribution rate (% of profit),Paying Taxes - Profit tax (% of profit),Paying Taxes - Labor tax and contributions (% of profit),Paying Taxes - Other taxes (% of profit),Paying Taxes - Time to comply with VAT refund (hours) (DB17-20 methodology),Paying Taxes - Time to obtain VAT refund (weeks) (DB17-20 methodology),Paying Taxes - Time to comply with a corporate income tax correction (hours) (DB17-20 methodology),Paying Taxes - Time to complete a corporate income tax correction (weeks) (DB17-20 methodology),Paying Taxes - Score-Postfiling index (0-100) (DB17-20 methodology),Score-Trading across borders (DB16-20 methodology),Score-Trading across borders (DB06-15 methodology),Trading across Borders - Time to export: Documentary compliance (hours) (DB16-20 methodology),Trading across Borders - Time to import: Documentary compliance (hours) (DB16-20 methodology),Trading across Borders - Time to export: Border compliance (hours) (DB16-20 methodology),Trading across Borders - Time to import: Border compliance (hours) (DB16-20 methodology),Trading across Borders - Cost to export: Documentary compliance (USD) (DB16-20 methodology),Trading across Borders - Cost to import: Documentary compliance (USD) (DB16-20 methodology),Trading across Borders - Cost to export: Border compliance (USD) (DB16-20 methodology),Trading across Borders - Cost to import: Border compliance (USD) (DB16-20 methodology),Trading across Borders - Documents to export (number) (DB06-15 methodology),Trading across Borders - Documents to import (number) (DB06-15 methodology),Trading across Borders - Cost to export (US$ per container deflated) (DB06-15 methodology),Trading across Borders - Cost to import (US$ per container deflated) (DB06-15 methodology),Trading across Borders - Time to export (days) (DB06-15 methodology),Trading across Borders - Time to import (days) (DB06-15 methodology),Score-Enforcing contracts (DB17-20 methodology),Score-Enforcing contracts (DB04-15 methodology),Enforcing Contracts - Procedures (number) (DB04-15 methodology),Enforcing Contracts - Time (days),Enforcing Contracts - Filing and service (days),Enforcing Contracts - Trial and judgment (days),Enforcing Contracts - Enforcement of judgment (days),Enforcing Contracts - Cost (% of claim),Enforcing Contracts - Attorney fees (% of claim),Enforcing Contracts - Court fees (% of claim),Enforcing Contracts - Enforcement fees (% of claim),Enforcing Contracts - Quality of judicial processes index (0-18) (DB17-20 methodology),Enforcing Contracts - Court structure and proceedings (0-5) (DB17-20 methodology),Enforcing Contracts - Case management (0-6) (DB17-20 methodology),Enforcing Contracts - Court automation (0-4) (DB17-20 methodology),Enforcing Contracts - Alternative dispute resolution (0-3) (DB17-20 methodology),Score-Resolving insolvency,Resolving Insolvency - Outcome (0 as piecemeal sale and 1 as going concern),Resolving Insolvency - Time (years),Resolving Insolvency - Cost (% of estate),Resolving Insolvency - Recovery rate (cents on the dollar),Resolving Insolvency - Strength of insolvency framework index (0-16),Resolving Insolvency - Commencement of proceedings index (0-3) (DB15-20 methodology),Resolving Insolvency - Management of debtor's assets index (0-6) (DB15-20 methodology),Resolving Insolvency - Reorganization proceedings index (0-3) (DB15-20 methodology),Resolving Insolvency - Creditor participation index (0-4) (DB15-20 methodology)
Tanzania,DB2018,54,72.1,11,29,48.1,11,29,48.1,0,56.4,,24,184,6.6,12,2,1,2,3,0,4,74,,4,109,843.8,5,0,1,1,1,1,1,24.9,10.8,4,13.6,50.1,,8,67,5.2,7.5,0,2.5,0,5,0,65,,,,,5,8,13,0,6.2,50,,2,6,,,8,3,2,4,25,50.8,,60,207,44.1,20.7,17.8,5.6,60,110,5,0,48.4,20.2,,96,240,96,402,275,375,1175,1350,,,,,,,61.7,,,515,60,365,90,14.3,10,4.3,0,6,3,1.5,0,1.5,39.5,0,3,22,21.2,9,3,4,1,1
Thailand,DB2018,78.5,92,5,6,6.2,5,6,6.2,0,71.8,,19,118,0.7,11,2,1,2,3,1,2,91,,4,32,45.3,7,3,1,1,1,1,0,0.5,1,1,12.6,69.3,,5,9,7.3,19,4,4.5,4,6.5,0,70,,,,,7,7,14,0,56.6,86,,10,7,,,9,5,6,6,43,76.7,,21,262,28.7,22.6,5.4,0.7,16,33,11,0,73.4,84.1,,11,4,51,50,97,44,223,233,,,,,,,67.9,,,420,60,260,100,16.9,10,6.5,0.4,8.5,3,2,1,2.5,75.6,1,1.5,18,68,12.5,2.5,5,3,2
Timor-Leste,DB2018,38,72.6,6,13,0.5,6,13,0.5,268.6,55.3,,16,207,0.5,3,0,0,1,2,0,0,63,,3,93,1258,0,0,0,0,0,0,0,..,..,N/A,24,0,,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,20,,,,,0,4,4,5.6,0,28,,5,4,,,5,0,0,0,14,65,,18,156,11.2,11.2,0,0,No VAT,No VAT,55,65,1.4,69.9,,33,44,96,100,100,115,350,410,,,,,,,6.1,,,1285,200,995,90,163.2,155.7,4,3.5,2.5,1.5,1,0,0,0,0,No Practice,No Practice,0,0,2.5,6,1,2
Togo,DB2018,48.8,82.5,5,6,66,5,6,66,31.5,44,,12,169,14.9,3,1,0,0,2,0,0,54.3,,3,66,5017.6,0,0,0,0,1,1,1,..,..,5,18.4,31.5,,5,283,9.1,6,0,2,0,4,0,30,,,,,6,0,6,0.6,0,42,,7,1,,,5,4,2,2,21,45,,49,216,48.5,10.7,23.1,14.7,No VAT refund per case study scenario,No VAT refund per case study scenario,37,24,14.9,63.7,,11,180,67,168,25,252,163,612,,,,,,,48.1,,,488,23,285,180,47.5,19,11.1,17.4,5,3,0,0,2,46.4,0,3,15,34,9,2,5.5,0.5,1
Tonga,DB2018,61.6,90.8,4,16,7.1,4,16,7.1,0,73.9,,14,77,6.7,12,2,1,2,3,1,3,73.2,,5,42,89.9,3,0,1,1,1,0,0,18.8,14.7,5,39.9,43.4,,4,112,15.1,15.5,2,1.5,8,6,-2,70,,,,,10,4,14,0,17,30,,3,3,,,9,0,0,0,15,70.6,,30,200,27.5,21.2,5.6,0.7,42,33,14,8,52.5,72.6,,108,72,52,26,70,148,201,330,,,,,,,57.3,,,350,7,263,80,30.5,22.5,6.7,1.3,4.5,2.5,1,0.5,0.5,34,0,2.7,22,28.3,6,2,3,0,1
Trinidad and Tobago,DB2018,61.2,88.6,7,10.5,0.8,7,10.5,0.8,0,64.1,,16,254,0.1,10,2,1,1,3,0,3,84.3,,4,61,212.4,6,1,1,1,1,1,1,6.7,4.7,2,7.3,46.7,,9,77,7,11,4,1.5,2,3.5,0,65,,,,,7,6,13,0,75.5,64,,4,9,,,8,5,4,2,32,52.2,,39,210,36.2,21.5,9.4,5.3,77,40,54,32,8,62.6,,32,44,60,78,250,250,499,635,,,,,,,35.6,,,1340,85,1195,60,33.5,30.4,0.1,3,8,3,2,0.5,2.5,48.5,0,2.5,25,26.2,11,2.5,4.5,1,3
Tunisia,DB2018,65.3,81.6,11,13,4.6,11,13,4.6,0,73.6,,14,133,3.8,12,1,1,2,3,2,3,82.3,,4,65,712.1,6,2,1,1,1,0,1,3.1,2.5,2,9,61.8,,5,40,6.1,12,4,3,0,5,0,50,,,,,3,7,10,26.9,0,56,,4,7,,,5,4,4,4,28,60.1,,9,145,64.1,17,25.3,21.8,45,62,12,75,22.9,74.6,,3,27,12,80,200,144,375,596,,,,,,,58.4,,,565,55,300,210,21.8,13.8,5,3,6.5,4.5,0,0,2,54.5,0,1.3,7,52,8.5,2,5.5,0,1
Turkey,DB2018,70.9,81.9,10,10,15.9,10,10,15.9,7.8,69.6,,18,100,4.3,11,1,1,2,3,1,3,81,,4,55,457.7,5,0,1,1,1,1,1,20,11.3,5,12.1,81.5,,6,6,3,27,8,4,8,7,0,55,,,,,4,7,11,80.2,0,76,,9,5,,,6,6,6,6,38,73.1,,10,216,40.4,18.2,19.7,2.4,No VAT refund per case study scenario,No VAT refund per case study scenario,2,0,50,87.9,,5,2,10,32,55,55,356,267,,,,,,,69.9,,,609,30,450,129,24.9,12,3,9.9,14,3.5,5,3.5,2,33.3,0,5,14.5,15.3,8,3,2,1,2
Uganda,DB2018,57.9,71.1,13,24,42.6,13,24,42.6,0,65,,18,122,8,12,2,1,2,3,0,4,34.1,,6,66,7508.4,0,0,1,1,1,0,1,50.2,27.8,6,16.5,55,,10,42,3.1,10.5,3,3.5,0,4,0,60,,,,,5,7,12,0,6.4,56,,3,5,,,7,3,5,5,28,73.1,,31,195,33.7,22.3,11.3,0.1,9,16,20,11,72.3,61.7,,51,138,64,154,102,296,209,447,,,,,,,60.6,,,490,20,365,105,31.3,15,6.7,9.6,8.5,4,1.5,0.5,2.5,42.1,1,2.2,29.5,37.5,7,2.5,3,0.5,1
Ukraine,DB2018,68.1,91,6,6.5,0.8,6,6.5,0.8,0,78.2,,12,79,4.8,12,2,0,2,3,1,4,58.8,,5,281,525.2,6,2,1,1,1,0,1,3.9,2.1,3,6.9,69.7,,7,16,1.8,14.5,5,3,0,6.5,0,75,,,,,8,7,15,0,47.3,64,,7,2,,,6,4,6,7,32,80.8,,5,328,37.8,11.9,24.8,1.1,16,14,3,0,86,73,,66,168,6,32,192,212,75,100,,,,,,,59,,,378,48,150,180,46.3,25,9.9,11.4,9,3.5,2,2,1.5,31.4,0,2.9,40.5,8.9,8.5,2,4,0.5,2
United Arab Emirates,DB2018,79.3,91.2,4,8,13.4,5,9,13.4,0,86.5,,14,50.5,2.2,15,2,1,3,3,2,4,99.9,,2,10,25.2,8,3,1,1,1,1,1,0.3,0.3,5,12.3,89.6,,2,1.5,0.2,20.5,8,3,4,5.5,0,50,,,,,2,8,10,8.8,54.5,78,,10,9,,,4,4,7,5,39,99.4,,4,12,15.9,0,14.1,1.8,No VAT,No VAT,No corporate income tax,No corporate income tax, ,72.7,,6,12,27,54,140,283,462,678,,,,,,,75.9,,,445,21,280,144,21,10,9.4,1.6,14,5,4,3,2,49.8,0,3.2,20,28.7,11,2,6,2,1
United Kingdom,DB2018,83.2,94.6,4,4.5,0,4,4.5,0,0,80.3,,9,86,1.1,9,2,1,3,3,0,0,93.3,,3,79,24.9,8,3,1,1,1,1,1,0.3,0.2,3,16.1,75.3,,6,21.5,4.8,25.5,8,5.5,4,8,0,75,,,,,7,8,15,0,100,84,,10,7,,,8,6,5,6,42,86.9,,8,105,30.7,18.1,10.9,1.7,0,7,6,34,71,93.8,,4,2,24,3,25,0,280,0,,,,,,,68.7,,,437,30,345,62,45.7,35,9.5,1.2,15,4.5,5,3.5,2,80.2,1,1,6,85.2,11,3,5,1,2
United States,DB2018,83.6,91.2,6,6,1.1,6,6,1.1,0,79.8,,16,81,0.9,12.4,2,1,2,3,0.4,4,82.1,,5,90,23.7,7,3,1,1,.6,1,1,0.9,0.4,4.2,16.6,76.9,,4,15,2.4,17.6,7,3.2,4,3.4,0,95,,,,,11,8,19,0,100,71.6,,7,9,,,9,2,3,5,36,84.1,,11,175,43.8,27.9,9.8,6.1,No VAT,No VAT,8,0,94,92,,2,8,2,2,60,100,175,175,,,,,,,72,,,444,30,314,100,30.5,20.6,5,4.9,13.8,4.4,4.7,2.2,2.5,91.1,1,1,10,82.1,15,3,6,3,3
United States - Los Angeles,DB2018,81.5,90.7,6,8,0.8,6,8,0.8,0,79.4,,17,68,1.8,13,2,1,2,3,1,4,68.5,,6,134,38.9,6,2,1,1,0,1,1,2.1,0.9,3,17.9,77,,5,20,0.9,17,7,3.5,4,2.5,0,95,,,,,11,8,19,0,100,74,,8,8,,,9,2,4,6,37,85.5,,10,175,40.9,29.3,9.5,2.2,No VAT,No VAT,8,0,94,92,,2,8,2,2,60,100,175,175,,,,,,,61.3,,,555,30,425,100,42,30,5,7,12,3.5,5,1,2.5,91.1,1,1,10,82.1,15,3,6,3,3
United States - New York City,DB2018,85,91.6,6,4,1.3,6,4,1.3,0,80.1,,15,89,0.3,12,2,1,2,3,0,4,91.2,,4,60,13.6,8,3,1,1,1,1,1,0.1,0,5,15.8,76.8,,4,12,3.4,18,7,3,4,4,0,95,,,,,11,8,19,0,100,70,,7,9,,,9,2,3,5,35,83.2,,11,175,45.8,27.1,10,8.7,No VAT,No VAT,8,0,94,92,,2,8,2,2,60,100,175,175,,,,,,,79.1,,,370,30,240,100,22.9,14.4,5,3.5,15,5,4.5,3,2.5,91.1,1,1,10,82.1,15,3,6,3,3
Uruguay,DB2018,61,89.8,5,6.5,22.5,5,6.5,22.5,0,56,,19,265,0.9,8,1,1,2,3,1,0,82.1,,5,48,11.4,6,1,1,1,1,1,1,5.6,3,3,17.6,57.6,,9,66,7,22.5,7,3.5,6,6,0,60,,,,,4,8,12,100,100,30,,3,4,,,8,0,0,0,15,69.3,,20,190,41.8,23.6,15.6,2.6,No VAT refund per case study scenario,No VAT refund per case study scenario,3,0,49.5,57.1,,24,72,96,6,231,285,1038,500,,,,,,,56.3,,,725,35,420,270,23.2,14,6,3.2,8,2,3,1,2,52.1,0,1.8,7,41.7,9.5,2.5,6,1,0
Uzbekistan,DB2018,66.6,95.5,3,5,3.1,3,5,3.1,0,61.2,,17,246,3.4,11,2,1,2,3,1,2,85.5,,4,88,883.1,8,3,1,1,1,1,1,0.2,0.1,0.5,6.8,66.7,,9,43,1.2,18.5,5,2.5,4,7,0,65,,,,,6,7,13,0,40.1,60,,8,3,,,7,3,4,5,30,74.7,,10,181,38.3,11.5,24.9,1.9,No VAT refund per case study scenario,No VAT refund per case study scenario,6,0,48.2,44.3,,174,174,112,111,292,292,278,278,,,,,,,68.2,,,225,30,90,105,20.5,15,3.5,2,6.5,2.5,0,2,2,45,0,2,10,37.2,8,2.5,3,0.5,2
Vanuatu,DB2018,60.9,81.2,7,18,44.4,7,18,44.4,0,54,,15,123,9.8,5,1,0,1,3,0,0,72,,4,120,1090.4,5,1,1,1,1,1,0,6,6.2,3,35.1,65.6,,4,58,7,18.5,6,4.5,4,4,0,75,,,,,11,4,15,0,9.4,32,,5,6,,,5,0,0,0,16,77.8,,31,120,8.5,0,4.5,4,7,28,No corporate income tax,No corporate income tax,69,59.1,,72,48,38,126,190,183,709,681,,,,,,,49.3,,,430,30,200,200,56,40,6,10,6.5,3,1,0.5,2,43,1,2.6,38,45.1,6,2,3,0,1
"Venezuela, RB",DB2018,30,25,20,230,352.2,20,230,352.2,0,58,,11,434,2.8,10.5,1.5,1,2,3,1,2,16.8,,6,208,16713.5,0,0,0,0,0,0,0,..,..,N/A,704.6,50.1,,10,53,2.7,5.5,0,1.5,0,4,0,40,,,,,1,7,8,0,27.4,24,,3,2,,,3,1,2,1,12,12.9,,71,792,70.1,9.4,18,42.6,No VAT refund per case study scenario,No VAT refund per case study scenario,13,32,19.7,7.9,,528,1090,288,240,375,400,1250,1500,,,,,,,46.9,,,720,150,420,150,43.7,21.5,7.2,15,7,3.5,0.5,1,2,18.7,0,4,38,5.6,5,2,2,0,1
Vietnam,DB2018,67,82,9,22,6.5,9,22,6.5,0,79,,10,166,0.7,12,2,1,2,3,0,4,78.7,,5,46,1191.8,6,1,1,1,1,1,1,8.6,5.1,5,12,70.6,,5,57.5,0.6,14,6,3,0,5,0,75,,,,,8,7,15,51,19.7,54,,7,4,,,2,4,5,5,27,61.1,,14,498,38.1,13.1,24.8,0.1,No VAT refund per case study scenario,No VAT refund per case study scenario,4,0,49.1,70.8,,50,76,55,56,139,183,290,373,,,,,,,60.2,,,400,50,200,150,29,21,5,3,6.5,3,1,0,2.5,38.3,0,5,14.5,21.8,8.5,2.5,3,2,1
West Bank and Gaza,DB2018,59.3,69.6,10,43,45,11,44,45,0,56.6,,20,108,14,12,2,1,2,3,0,4,71.5,,5,47,1475.3,4,0,1,1,1,0,1,8.4,12.1,1,15.7,62.7,,7,51,3,13.5,5,1,4,3.5,0,80,,,,,8,8,16,19,0,44,,6,5,,,6,2,1,2,22,69.2,,28,162,15.3,15,0,0.3,18,79,13,80,36,86.7,,72,45,6,6,80,85,51,50,,,,,,,52.5,,,540,25,440,75,27,17,8,2,4,2,0,0,2,0,0,No Practice,No Practice,0,0,2,2,0,1
"Yemen, Rep.",DB2018,31.3,72.7,6,40,73.5,7,41,73.5,0,0,,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,0,,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,65.2,,6,19,1.8,7,1,2.5,0,3.5,0,0,,,,,0,0,0,1.3,0,26,,6,4,,,3,0,0,0,13,74.1,,44,248,26.6,13.8,11.3,1.6,4,6,2,0,96.3,0,,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,No Practice,,,,,,,48.5,,,645,30,400,215,30,20,4,6,4,2,0,0,2,26.1,0,3,15,19.5,5,2,2,0,1
Zambia,DB2018,64.2,84.9,7,8.5,34.2,7,8.5,34.2,0,71.1,,10,188,3.1,10,2,1,1,2,0,4,47.4,,5,117,2767.5,0,0,1,1,1,0,1,176,17.9,5,4.7,48.7,,6,45,9.9,7,0,1.5,0,5.5,0,95,,,,,11,8,19,0,8.7,56,,4,6,,,7,3,4,4,28,88.9,,11,158,15.6,2,10.4,3.1,10,20,3,0,85.9,56.9,,96,72,120,120,200,175,370,380,,,,,,,51.7,,,611,21,470,120,38.7,23.7,5,10,7,4.5,1,0,1.5,41.7,0,1,9,48.5,5,2,2,0,1
Zimbabwe,DB2018,48.6,59.3,9,61,110,9,61,110,0,46.4,,10,238,22.5,10,1.5,0,2,3,0.5,3,44.9,,6,106,2602.6,0,0,0,0,1,0,1,243.6,21.7,10,12.1,58.2,,5,36,7.6,10,1,4,0,5,0,45,,,,,5,4,9,3.2,32,54,,8,2,,,5,6,3,3,27,58.8,,51,242,31.6,17.6,5.6,8.3,56,48,3,0,52.8,54.3,,99,81,88,228,170,150,285,562,,,,,,,38.7,,,410,14,247,149,83.1,70,8,5.1,6,3,1,0,2,26.2,0,3.3,22,19.7,5,3,2,0,0
